word	label
6_3::span:48:60	1
6_3::span:62:70	-1
6_3::span:72:81	1
6_3::span:83:91	1
6_3::span:93:100	-1
6_3::span:102:113	1
6_3::span:115:122	1
6_3::span:124:130	1
6_3::span:132:139	-1
6_3::span:141:150	1
6_3::span:152:159	1
6_3::span:161:167	-1
178_2::span:0:6	-1
178_2::span:8:14	1
178_2::span:16:22	-1
178_2::span:24:34	-1
178_2::span:36:43	-1
178_2::span:45:52	-1
178_2::span:54:64	-1
178_2::span:66:75	-1
178_2::span:77:90	1
178_2::span:92:97	-1
226_4::span:0:9	1
226_4::span:11:17	1
226_4::span:19:25	-1
226_4::span:27:33	-1
226_4::span:35:43	-1
226_4::span:45:62	-1
226_4::span:64:71	-1
226_4::span:73:85	-1
226_4::span:87:99	-1
226_4::span:101:110	-1
226_4::span:112:122	1
226_4::span:124:132	-1
226_4::span:134:146	-1
226_4::span:148:159	-1
226_4::span:161:172	-1
226_4::span:174:184	-1
226_4::span:186:193	1
226_4::span:195:203	-1
226_4::span:205:211	1
226_4::span:213:219	-1
226_4::span:221:226	-1
177_8::span:0:7	1
177_8::span:9:16	-1
177_8::span:18:23	-1
177_8::span:25:31	-1
177_8::span:33:39	1
177_8::span:41:50	1
177_8::span:52:57	1
177_8::span:59:66	-1
177_8::span:68:75	1
177_8::span:77:83	1
177_8::span:85:92	1
177_8::span:94:101	1
177_8::span:103:109	1
177_8::span:111:117	1
177_8::span:119:127	1
177_8::span:129:135	-1
177_8::span:137:143	-1
177_8::span:145:152	-1
177_8::span:154:163	1
177_8::span:165:173	1
177_8::span:175:181	-1
177_8::span:183:188	1
177_8::span:190:204	1
177_8::span:206:217	1
177_8::span:219:230	1
177_8::span:232:244	-1
177_8::span:246:255	1
177_8::span:257:265	1
177_8::span:267:282	-1
177_8::span:284:291	-1
177_8::span:293:304	1
177_8::span:306:319	-1
177_8::span:321:327	1
177_8::span:329:337	1
177_8::span:339:354	-1
177_8::span:356:365	1
177_8::span:367:373	1
177_8::span:375:385	-1
177_8::span:387:396	1
177_8::span:398:403	1
177_8::span:405:411	-1
177_8::span:413:419	-1
177_8::span:421:426	-1
177_8::span:428:435	1
177_8::span:437:444	-1
177_8::span:446:456	1
177_8::span:458:465	1
91_10::span:0:9	1
91_10::span:11:19	-1
91_10::span:21:28	1
91_10::span:30:38	-1
128_4::span:0:5	1
128_4::span:7:13	1
128_4::span:15:21	1
128_4::span:23:32	1
128_4::span:34:40	1
128_4::span:42:47	1
128_4::span:49:56	1
128_4::span:58:65	1
128_4::span:67:73	1
128_4::span:75:81	1
128_4::span:83:90	-1
128_4::span:92:99	-1
128_4::span:101:111	-1
128_4::span:113:119	1
128_4::span:121:126	1
128_4::span:128:135	1
128_4::span:137:146	1
128_4::span:148:155	-1
128_4::span:157:163	1
128_4::span:165:170	-1
128_4::span:172:182	1
128_4::span:184:192	-1
128_4::span:194:201	1
128_4::span:203:212	1
128_4::span:214:220	1
128_4::span:222:229	1
128_4::span:231:240	-1
128_4::span:242:255	-1
128_4::span:257:263	1
128_4::span:265:271	1
128_4::span:273:286	-1
128_4::span:288:301	1
128_4::span:303:309	1
128_4::span:311:319	1
128_4::span:321:327	1
128_4::span:329:335	-1
128_4::span:337:350	1
128_4::span:352:364	-1
128_4::span:366:373	-1
30_9::span:0:9	1
30_9::span:11:19	-1
30_9::span:21:32	1
30_9::span:34:40	1
30_9::span:42:48	-1
30_9::span:50:60	1
30_9::span:62:68	1
30_9::span:70:75	1
30_9::span:77:87	1
30_9::span:89:97	-1
30_9::span:99:109	1
30_9::span:111:120	1
30_9::span:122:132	1
30_9::span:134:142	-1
30_9::span:144:150	-1
30_9::span:152:159	1
30_9::span:161:167	1
96_10::span:0:7	-1
96_10::span:9:15	-1
96_10::span:17:27	-1
96_10::span:29:35	-1
96_10::span:37:43	-1
96_10::span:45:53	-1
96_10::span:55:61	1
96_10::span:63:73	1
96_10::span:75:83	-1
96_10::span:85:92	-1
96_10::span:94:103	1
96_10::span:105:116	-1
96_10::span:118:129	1
121_8::span:0:9	1
121_8::span:11:19	1
121_8::span:21:28	-1
121_8::span:30:40	1
121_8::span:42:50	-1
121_8::span:52:60	-1
121_8::span:62:71	-1
121_8::span:73:82	1
121_8::span:84:94	-1
121_8::span:96:104	1
121_8::span:106:116	1
121_8::span:118:130	1
121_8::span:132:145	1
121_8::span:147:152	1
121_8::span:154:162	-1
121_8::span:164:172	-1
121_8::span:174:181	1
121_8::span:183:192	1
121_8::span:194:200	-1
121_8::span:202:215	-1
121_8::span:217:224	1
121_8::span:226:237	1
121_8::span:239:246	-1
121_8::span:248:258	-1
121_8::span:260:275	-1
121_8::span:277:286	-1
121_8::span:288:294	1
121_8::span:296:304	1
121_8::span:306:317	1
121_8::span:319:327	1
121_8::span:329:338	1
121_8::span:340:347	1
121_8::span:349:355	1
121_8::span:357:366	1
121_8::span:368:376	1
121_8::span:378:389	-1
121_8::span:391:399	1
121_8::span:401:407	-1
121_8::span:409:420	1
121_8::span:422:430	1
121_8::span:432:439	1
121_8::span:441:452	1
121_8::span:454:466	-1
121_8::span:468:477	1
121_8::span:479:490	1
121_8::span:492:500	1
121_8::span:502:514	-1
121_8::span:516:527	-1
121_8::span:529:538	-1
121_8::span:540:546	1
121_8::span:548:561	1
121_8::span:563:570	-1
121_8::span:572:580	-1
121_8::span:582:591	-1
121_8::span:593:600	-1
121_8::span:602:609	1
121_8::span:611:616	1
121_8::span:618:629	1
121_8::span:631:639	1
121_8::span:641:647	1
121_8::span:649:658	-1
121_8::span:660:671	1
121_8::span:673:679	-1
121_8::span:681:690	1
121_8::span:692:702	-1
121_8::span:704:712	1
121_8::span:714:720	1
121_8::span:722:730	-1
121_8::span:732:738	1
121_8::span:740:746	1
121_8::span:748:757	1
121_8::span:759:768	1
121_8::span:770:777	-1
121_8::span:779:785	-1
121_8::span:787:799	1
121_8::span:801:814	-1
121_8::span:816:824	-1
121_8::span:826:834	1
121_8::span:836:844	-1
121_8::span:846:855	1
121_8::span:857:866	1
121_8::span:868:881	-1
121_8::span:883:893	-1
27_9::span:0:11	1
27_9::span:13:24	1
27_9::span:26:36	1
27_9::span:38:46	-1
27_9::span:48:60	-1
27_9::span:62:68	-1
27_9::span:70:80	-1
27_9::span:82:88	-1
81_9::span:0:15	-1
81_9::span:17:24	1
81_9::span:26:36	-1
81_9::span:38:51	-1
81_9::span:53:62	1
81_9::span:64:72	1
81_9::span:74:86	-1
81_9::span:88:103	1
81_9::span:105:112	-1
81_9::span:114:122	1
81_9::span:124:135	1
81_9::span:137:147	-1
81_9::span:149:155	-1
81_9::span:157:163	-1
112_10::span:0:7	-1
112_10::span:9:17	-1
112_10::span:19:30	-1
112_10::span:32:39	1
112_10::span:41:56	1
112_10::span:58:73	1
112_10::span:75:85	-1
112_10::span:87:94	-1
112_10::span:96:106	-1
112_10::span:108:121	1
112_10::span:123:133	-1
112_10::span:135:140	1
112_10::span:142:150	-1
112_10::span:152:158	1
112_10::span:160:167	-1
112_10::span:169:176	-1
112_10::span:178:184	1
112_10::span:186:192	-1
112_10::span:194:209	1
112_10::span:211:218	-1
112_10::span:220:231	1
112_10::span:233:241	-1
112_10::span:243:253	1
112_10::span:255:266	-1
112_10::span:268:276	-1
112_10::span:278:285	1
112_10::span:287:294	-1
112_10::span:296:305	-1
112_10::span:307:316	-1
112_10::span:318:323	-1
112_10::span:325:335	1
112_10::span:337:344	-1
112_10::span:346:353	-1
112_10::span:355:364	-1
112_10::span:366:375	1
112_10::span:377:388	-1
112_10::span:390:401	1
112_10::span:403:411	-1
112_10::span:413:421	-1
112_10::span:423:431	-1
112_10::span:433:441	1
112_10::span:443:451	-1
112_10::span:453:464	1
112_10::span:466:473	1
112_10::span:475:484	-1
112_10::span:486:493	-1
112_10::span:495:502	1
112_10::span:504:511	-1
113_8::span:0:6	1
113_8::span:8:16	-1
113_8::span:18:25	1
113_8::span:27:36	1
113_8::span:38:46	-1
113_8::span:48:56	-1
113_8::span:58:63	1
113_8::span:65:75	1
113_8::span:77:85	1
113_8::span:87:94	1
113_8::span:96:104	-1
113_8::span:106:114	-1
243_9::span:0:11	1
243_9::span:13:22	1
243_9::span:24:29	1
243_9::span:31:38	1
243_9::span:40:47	1
243_9::span:49:55	1
243_9::span:57:67	1
243_9::span:69:76	1
243_9::span:78:89	1
243_9::span:91:96	-1
243_9::span:98:107	1
243_9::span:109:119	-1
243_9::span:121:130	1
243_9::span:132:143	1
243_9::span:145:154	1
243_9::span:156:161	-1
243_9::span:163:168	-1
243_9::span:170:181	1
243_9::span:183:189	-1
243_9::span:191:196	-1
243_9::span:198:209	1
243_9::span:211:220	-1
243_9::span:222:228	-1
243_9::span:230:241	1
243_9::span:243:250	-1
243_9::span:252:261	1
243_9::span:263:271	-1
243_9::span:273:280	1
243_9::span:282:292	-1
243_9::span:294:303	-1
243_9::span:305:315	-1
243_9::span:317:325	-1
243_9::span:327:333	1
243_9::span:335:341	1
243_9::span:343:351	-1
243_9::span:353:359	-1
80_4::span:0:15	1
80_4::span:17:27	1
80_4::span:29:35	1
80_4::span:37:47	-1
80_4::span:49:61	1
80_4::span:63:68	-1
237_8::span:0:7	1
237_8::span:9:18	1
237_8::span:20:27	-1
237_8::span:29:34	1
237_8::span:36:43	-1
237_8::span:45:52	-1
237_8::span:54:60	1
237_8::span:62:69	1
237_8::span:71:78	1
106_3::span:0:8	1
106_3::span:10:21	1
106_3::span:23:35	-1
106_3::span:37:46	-1
106_3::span:48:53	-1
106_3::span:55:65	1
106_3::span:67:73	-1
106_3::span:75:80	1
106_3::span:82:91	1
106_3::span:93:100	1
106_3::span:102:108	-1
106_3::span:110:117	1
106_3::span:119:128	-1
106_3::span:130:136	1
106_3::span:138:143	-1
106_3::span:145:151	-1
106_3::span:153:159	-1
106_3::span:161:169	-1
106_3::span:171:178	-1
106_3::span:180:185	1
106_3::span:187:193	1
106_3::span:195:200	1
106_3::span:202:211	1
106_3::span:213:218	-1
106_3::span:220:228	1
106_3::span:230:236	1
106_3::span:238:250	-1
106_3::span:252:259	1
106_3::span:261:272	-1
32_3::span:0:11	-1
32_3::span:13:26	-1
32_3::span:28:38	-1
32_3::span:40:49	-1
32_3::span:51:59	-1
32_3::span:61:67	1
32_3::span:69:77	-1
32_3::span:79:86	1
32_3::span:88:96	1
32_3::span:98:109	1
32_3::span:111:125	1
32_3::span:127:142	1
32_3::span:144:152	-1
189_9::span:0:11	1
189_9::span:13:24	1
189_9::span:26:36	1
51_4::span:0:6	1
51_4::span:8:19	-1
51_4::span:21:28	1
51_4::span:30:36	-1
51_4::span:38:45	-1
51_4::span:47:52	-1
51_4::span:54:67	1
51_4::span:69:74	-1
51_4::span:76:83	-1
51_4::span:85:91	1
51_4::span:93:102	1
51_4::span:104:112	-1
51_4::span:114:123	1
51_4::span:125:130	-1
51_4::span:132:143	-1
51_4::span:145:151	1
51_4::span:153:161	1
51_4::span:163:169	1
51_4::span:171:176	1
51_4::span:178:183	1
51_4::span:185:197	-1
51_4::span:199:207	-1
51_4::span:209:215	1
51_4::span:217:226	-1
51_4::span:228:233	-1
51_4::span:235:242	-1
51_4::span:244:249	-1
51_4::span:251:257	1
51_4::span:259:265	1
51_4::span:267:274	-1
51_4::span:276:283	-1
51_4::span:285:292	1
51_4::span:294:302	-1
51_4::span:304:310	1
51_4::span:312:320	-1
219_8::span:0:10	1
219_8::span:12:21	1
219_8::span:23:34	-1
219_8::span:36:45	1
219_8::span:47:57	-1
219_8::span:59:65	-1
219_8::span:67:78	-1
219_8::span:80:86	1
219_8::span:88:95	-1
219_8::span:97:104	1
219_8::span:106:117	-1
219_8::span:119:129	1
219_8::span:131:141	1
219_8::span:143:150	1
219_8::span:152:161	1
219_8::span:163:176	1
219_8::span:178:190	1
219_8::span:192:202	1
219_8::span:204:213	1
219_8::span:215:224	1
219_8::span:226:232	-1
219_8::span:234:240	1
219_8::span:242:249	-1
219_8::span:251:262	-1
219_8::span:264:270	-1
219_8::span:272:283	-1
219_8::span:285:295	-1
219_8::span:297:303	-1
219_8::span:305:316	-1
219_8::span:318:323	1
219_8::span:325:330	-1
219_8::span:332:345	-1
234_3::span:0:10	-1
234_3::span:12:18	-1
234_3::span:20:34	-1
234_3::span:36:43	-1
234_3::span:45:52	-1
234_3::span:54:60	1
234_3::span:62:68	1
161_3::span:0:13	-1
161_3::span:15:22	1
161_3::span:24:35	-1
161_3::span:37:44	1
161_3::span:46:52	-1
161_3::span:54:62	1
161_3::span:64:70	-1
161_3::span:72:79	-1
161_3::span:81:87	-1
161_3::span:89:95	-1
161_3::span:97:103	-1
161_3::span:105:111	-1
161_3::span:113:120	1
161_3::span:122:132	1
161_3::span:134:140	-1
161_3::span:142:154	1
161_3::span:156:165	-1
161_3::span:167:174	1
161_3::span:176:182	1
76_4::span:0:9	-1
76_4::span:11:19	-1
76_4::span:21:29	-1
76_4::span:31:38	1
2_3::span:0:7	1
2_3::span:9:16	1
2_3::span:18:31	-1
2_3::span:33:40	1
2_3::span:42:51	-1
2_3::span:53:59	-1
2_3::span:61:67	-1
2_3::span:69:79	-1
2_3::span:81:88	-1
2_3::span:90:97	1
2_3::span:99:108	-1
19_1::span:0:9	1
19_1::span:11:18	-1
19_1::span:20:26	-1
19_1::span:28:35	-1
19_1::span:37:44	-1
19_1::span:46:52	-1
19_1::span:54:61	1
19_1::span:63:69	1
19_1::span:71:77	1
19_1::span:79:89	-1
19_1::span:91:97	-1
19_1::span:99:107	-1
19_1::span:109:120	1
52_10::span:0:9	1
52_10::span:11:23	1
52_10::span:25:38	1
52_10::span:40:48	1
52_10::span:50:62	1
52_10::span:64:75	-1
52_10::span:77:83	1
229_1::span:0:5	-1
229_1::span:7:14	1
229_1::span:16:22	1
37_1::span:0:7	1
37_1::span:9:17	-1
37_1::span:19:24	-1
37_1::span:26:35	1
37_1::span:37:43	1
37_1::span:45:52	-1
37_1::span:54:61	-1
37_1::span:63:69	-1
37_1::span:71:77	1
37_1::span:79:86	-1
37_1::span:88:94	1
37_1::span:96:106	-1
37_1::span:108:114	-1
37_1::span:116:121	-1
37_1::span:123:130	-1
37_1::span:132:138	1
37_1::span:140:147	-1
69_10::span:0:7	1
69_10::span:9:16	1
69_10::span:18:31	-1
216_2::span:0:13	1
216_2::span:15:27	1
216_2::span:29:37	-1
216_2::span:39:48	1
216_2::span:50:57	1
216_2::span:59:66	1
216_2::span:68:73	-1
216_2::span:75:82	1
216_2::span:84:92	1
216_2::span:94:104	1
216_2::span:106:111	-1
216_2::span:113:118	-1
216_2::span:120:126	1
216_2::span:128:138	1
216_2::span:140:146	1
216_2::span:148:156	-1
216_2::span:158:167	1
216_2::span:169:176	-1
216_2::span:178:184	1
216_2::span:186:193	-1
216_2::span:195:203	-1
216_2::span:205:210	-1
216_2::span:212:218	-1
136_2::span:0:9	-1
136_2::span:11:20	-1
136_2::span:22:33	1
136_2::span:35:42	1
136_2::span:44:52	-1
136_2::span:54:62	1
136_2::span:64:71	-1
136_2::span:73:83	-1
128_10::span:0:6	-1
128_10::span:8:14	-1
128_10::span:16:22	-1
128_10::span:24:33	1
128_10::span:35:43	-1
128_10::span:45:51	1
128_10::span:53:61	1
128_10::span:63:73	-1
128_10::span:75:81	-1
23_4::span:0:3	-1
23_4::span:5:13	-1
23_4::span:15:25	-1
23_4::span:27:35	-1
23_4::span:37:43	-1
23_4::span:45:53	-1
23_4::span:55:60	-1
23_4::span:62:72	1
23_4::span:74:82	-1
23_4::span:84:90	1
23_4::span:92:98	1
23_4::span:100:107	1
221_9::span:0:7	-1
221_9::span:9:21	-1
221_9::span:23:32	-1
221_9::span:34:40	-1
221_9::span:42:52	-1
221_9::span:54:61	-1
221_9::span:63:73	1
221_9::span:75:80	1
221_9::span:82:89	-1
221_9::span:91:101	1
221_9::span:103:112	-1
221_9::span:114:120	-1
221_9::span:122:129	1
221_9::span:131:136	-1
221_9::span:138:145	1
221_9::span:147:152	1
144_2::span:0:10	1
144_2::span:12:21	1
144_2::span:23:35	1
144_2::span:37:46	-1
144_2::span:48:60	1
144_2::span:62:72	-1
144_2::span:74:82	1
141_8::span:0:13	1
141_8::span:15:21	-1
141_8::span:23:29	-1
141_8::span:31:44	-1
141_8::span:46:53	-1
141_8::span:55:62	-1
141_8::span:64:71	-1
141_8::span:73:81	1
141_8::span:83:93	-1
141_8::span:95:103	-1
141_8::span:105:111	-1
141_8::span:113:116	-1
141_8::span:118:124	-1
141_8::span:126:133	1
141_8::span:135:140	1
201_2::span:0:10	1
201_2::span:12:17	-1
201_2::span:19:32	-1
201_2::span:34:39	-1
201_2::span:41:48	-1
201_2::span:50:60	1
201_2::span:62:69	-1
236_10::span:0:11	1
236_10::span:13:19	1
236_10::span:21:28	-1
236_10::span:30:36	-1
236_10::span:38:43	1
236_10::span:45:52	1
236_10::span:54:61	1
236_10::span:63:70	1
236_10::span:72:79	-1
236_10::span:81:93	-1
236_10::span:95:103	1
236_10::span:105:110	-1
236_10::span:112:124	-1
236_10::span:126:136	-1
129_1::span:0:5	-1
129_1::span:7:13	1
129_1::span:15:21	-1
129_1::span:23:29	1
129_1::span:31:37	1
129_1::span:39:45	-1
89_10::span:0:11	-1
89_10::span:13:20	-1
89_10::span:22:29	-1
89_10::span:31:37	1
89_10::span:39:45	1
89_10::span:47:58	1
89_10::span:60:66	1
89_10::span:68:75	1
89_10::span:77:84	1
89_10::span:86:96	-1
89_10::span:98:105	1
147_10::span:0:8	-1
147_10::span:10:17	1
147_10::span:19:30	1
147_10::span:32:40	-1
147_10::span:42:49	-1
147_10::span:51:59	-1
147_10::span:61:73	-1
147_10::span:75:85	1
147_10::span:87:93	-1
147_10::span:95:105	-1
147_10::span:107:113	-1
147_10::span:115:122	-1
147_10::span:124:135	1
60_1::span:0:7	1
60_1::span:9:17	-1
60_1::span:19:24	1
60_1::span:26:40	-1
60_1::span:42:55	-1
60_1::span:57:67	-1
60_1::span:69:74	-1
60_1::span:76:83	-1
60_1::span:85:99	1
60_1::span:101:110	1
60_1::span:112:122	1
60_1::span:124:131	-1
60_1::span:133:139	-1
9_7::span:0:10	-1
9_7::span:12:22	-1
9_7::span:24:34	-1
9_7::span:36:44	1
9_7::span:46:56	1
9_7::span:58:73	1
9_7::span:75:82	-1
9_7::span:84:94	-1
9_7::span:96:103	-1
9_7::span:105:117	1
9_7::span:119:130	-1
9_7::span:132:140	1
9_7::span:142:151	-1
9_7::span:153:162	1
9_7::span:164:178	-1
9_7::span:180:190	1
9_7::span:192:198	1
9_7::span:200:206	-1
9_7::span:208:217	1
37_9::span:0:8	-1
37_9::span:10:17	-1
37_9::span:19:28	1
37_9::span:30:37	-1
37_9::span:39:45	-1
37_9::span:47:55	-1
37_9::span:57:71	1
37_9::span:73:80	1
37_9::span:82:96	1
210_9::span:0:10	1
210_9::span:12:17	-1
210_9::span:19:25	-1
210_9::span:27:33	1
210_9::span:35:47	-1
210_9::span:49:55	1
210_9::span:57:65	-1
210_9::span:67:74	-1
210_9::span:76:91	1
210_9::span:93:102	-1
210_9::span:104:110	1
210_9::span:112:118	-1
210_9::span:120:131	-1
210_9::span:133:146	1
210_9::span:148:155	-1
210_9::span:157:164	1
210_9::span:166:173	-1
210_9::span:175:182	1
210_9::span:184:193	-1
210_9::span:195:204	-1
185_4::span:0:7	-1
185_4::span:9:20	-1
185_4::span:22:28	-1
185_4::span:30:36	1
185_4::span:38:44	1
185_4::span:46:53	-1
185_4::span:55:61	1
185_4::span:63:69	-1
185_4::span:71:77	1
185_4::span:79:87	-1
185_4::span:89:94	-1
81_3::span:0:5	-1
81_3::span:7:13	1
81_3::span:15:21	1
81_3::span:23:30	1
81_3::span:32:43	1
81_3::span:45:56	1
81_3::span:58:71	1
81_3::span:73:82	1
81_3::span:84:95	-1
81_3::span:97:107	1
81_3::span:109:117	-1
81_3::span:119:130	1
81_3::span:132:139	1
81_3::span:141:148	1
81_3::span:150:156	1
81_3::span:158:166	-1
81_3::span:168:179	-1
81_3::span:181:188	-1
81_3::span:190:197	1
81_3::span:199:208	1
81_3::span:210:217	1
81_3::span:219:226	-1
81_3::span:228:234	-1
81_3::span:236:245	1
81_3::span:247:257	1
47_10::span:0:11	1
47_10::span:13:22	1
47_10::span:24:32	1
47_10::span:34:44	1
47_10::span:46:51	1
47_10::span:53:59	-1
47_10::span:61:71	1
47_10::span:73:83	1
47_10::span:85:92	-1
47_10::span:94:101	-1
47_10::span:103:110	-1
47_10::span:112:119	-1
47_10::span:121:128	-1
211_10::span:0:7	1
211_10::span:9:18	-1
211_10::span:20:27	-1
211_10::span:29:38	-1
211_10::span:40:50	1
211_10::span:52:62	1
211_10::span:64:74	-1
211_10::span:76:85	1
211_10::span:87:93	1
211_10::span:95:102	-1
211_10::span:104:115	1
211_10::span:117:124	-1
211_10::span:126:136	1
211_10::span:138:145	-1
211_10::span:147:152	-1
211_10::span:154:161	-1
211_10::span:163:173	-1
211_10::span:175:181	1
99_3::span:0:11	1
99_3::span:13:20	1
99_3::span:22:30	1
99_3::span:32:40	-1
99_3::span:42:48	1
99_3::span:50:57	-1
99_3::span:59:71	-1
99_3::span:73:79	1
99_3::span:81:87	1
34_8::span:0:5	-1
34_8::span:7:13	-1
34_8::span:15:22	-1
34_8::span:24:30	1
34_8::span:32:38	1
34_8::span:40:47	-1
34_8::span:49:67	-1
34_8::span:69:76	-1
34_8::span:78:87	1
34_8::span:89:96	1
34_8::span:98:106	1
34_8::span:108:117	1
34_8::span:119:125	1
168_1::span:0:7	-1
168_1::span:9:19	-1
168_1::span:21:27	-1
168_1::span:29:36	1
168_1::span:38:51	-1
168_1::span:53:58	1
168_1::span:60:66	1
168_1::span:68:74	-1
168_1::span:76:90	1
168_1::span:92:99	1
168_1::span:101:109	1
168_1::span:111:119	-1
168_1::span:121:133	1
168_1::span:135:147	1
168_1::span:149:157	-1
168_1::span:159:168	1
168_1::span:170:178	-1
168_1::span:180:186	-1
168_1::span:188:199	-1
168_1::span:201:212	-1
168_1::span:214:224	1
168_1::span:226:233	-1
168_1::span:235:243	1
168_1::span:245:251	-1
79_8::span:0:10	-1
79_8::span:12:19	1
79_8::span:21:32	-1
79_8::span:34:40	-1
79_8::span:42:49	-1
79_8::span:51:62	-1
79_8::span:64:70	1
79_8::span:72:79	-1
79_8::span:81:92	1
79_8::span:94:104	1
79_8::span:106:113	-1
62_8::span:0:8	-1
62_8::span:10:20	-1
62_8::span:22:30	-1
62_8::span:32:40	1
62_8::span:42:50	-1
62_8::span:52:58	1
62_8::span:60:66	-1
62_8::span:68:77	1
62_8::span:79:86	-1
62_8::span:88:95	-1
183_10::span:0:12	-1
183_10::span:14:22	1
183_10::span:24:34	1
183_10::span:36:47	-1
183_10::span:49:58	1
183_10::span:60:67	-1
183_10::span:69:79	-1
183_10::span:81:87	-1
183_10::span:89:97	-1
183_10::span:99:110	1
183_10::span:112:119	1
183_10::span:121:128	-1
183_10::span:130:137	-1
183_10::span:139:145	1
183_10::span:147:161	1
183_10::span:163:168	1
183_10::span:170:181	-1
183_10::span:183:194	1
183_10::span:196:205	1
183_10::span:207:215	-1
183_10::span:217:223	1
183_10::span:225:239	1
58_3::span:0:8	1
58_3::span:10:18	-1
58_3::span:20:27	-1
58_3::span:29:41	-1
58_3::span:43:60	-1
58_3::span:62:74	-1
58_3::span:76:84	1
58_3::span:86:96	1
58_3::span:98:103	-1
58_3::span:105:114	-1
58_3::span:116:126	1
58_3::span:128:135	-1
58_3::span:137:143	-1
58_3::span:145:153	-1
58_3::span:155:161	1
58_3::span:163:170	1
58_3::span:172:177	-1
58_3::span:179:185	-1
58_3::span:187:199	-1
58_3::span:201:208	-1
58_3::span:210:222	1
58_3::span:224:232	-1
58_3::span:234:240	1
58_3::span:242:249	-1
58_3::span:251:258	1
58_3::span:260:268	-1
58_3::span:270:277	-1
58_3::span:279:285	1
58_3::span:287:302	1
58_3::span:304:309	1
58_3::span:311:316	-1
18_1::span:0:6	-1
18_1::span:8:14	1
18_1::span:16:23	-1
18_1::span:25:34	-1
18_1::span:36:42	-1
18_1::span:44:49	1
18_1::span:51:57	-1
18_1::span:59:65	1
18_1::span:67:77	-1
18_1::span:79:88	1
18_1::span:90:97	-1
18_1::span:99:107	-1
18_1::span:109:120	1
18_1::span:122:129	-1
18_1::span:131:140	-1
18_1::span:142:156	-1
18_1::span:158:164	1
18_1::span:166:173	-1
18_1::span:175:187	-1
18_1::span:189:202	-1
18_1::span:204:211	1
18_1::span:213:219	-1
18_1::span:221:232	1
18_1::span:234:242	-1
18_1::span:244:252	-1
18_1::span:254:260	1
18_1::span:262:277	1
18_1::span:279:286	-1
18_1::span:288:297	1
18_1::span:299:307	-1
18_1::span:309:316	1
18_1::span:318:327	-1
18_1::span:329:336	1
18_1::span:338:345	-1
18_1::span:347:360	1
18_1::span:362:368	-1
18_1::span:370:380	-1
18_1::span:382:390	-1
18_1::span:392:398	1
153_4::span:0:11	1
153_4::span:13:20	1
153_4::span:22:29	1
153_4::span:31:38	-1
153_4::span:40:46	-1
153_4::span:48:58	1
153_4::span:60:66	1
153_4::span:68:77	-1
153_4::span:79:88	1
153_4::span:90:97	-1
153_4::span:99:104	1
153_4::span:106:115	1
153_4::span:117:127	1
153_4::span:129:137	-1
153_4::span:139:146	1
153_4::span:148:155	-1
153_4::span:157:170	-1
235_7::span:0:6	1
235_7::span:8:18	1
235_7::span:20:26	1
238_9::span:0:9	1
238_9::span:11:16	1
238_9::span:18:26	1
238_9::span:28:37	-1
238_9::span:39:45	1
238_9::span:47:58	-1
113_3::span:0:12	-1
113_3::span:14:19	1
113_3::span:21:28	1
113_3::span:30:42	1
113_3::span:44:50	1
113_3::span:52:61	1
113_3::span:63:72	1
113_3::span:74:81	1
113_3::span:83:88	-1
113_3::span:90:97	-1
113_3::span:99:104	-1
34_1::span:0:7	-1
34_1::span:9:17	1
34_1::span:19:31	-1
34_1::span:33:43	1
34_1::span:45:50	-1
34_1::span:52:61	-1
34_1::span:63:70	1
34_1::span:72:80	1
34_1::span:82:90	1
34_1::span:92:97	-1
34_1::span:99:110	1
34_1::span:112:122	1
34_1::span:124:132	-1
34_1::span:134:144	1
34_1::span:146:152	-1
34_1::span:154:159	-1
34_1::span:161:167	1
34_1::span:169:175	1
34_1::span:177:185	1
34_1::span:187:198	1
34_1::span:200:206	1
34_1::span:208:214	1
34_1::span:216:222	1
34_1::span:224:232	-1
34_1::span:234:239	-1
34_1::span:241:254	1
34_1::span:256:264	1
34_1::span:266:272	1
34_1::span:274:279	-1
34_1::span:281:286	-1
34_1::span:288:297	1
34_1::span:299:306	-1
34_1::span:308:313	-1
34_1::span:315:322	-1
34_1::span:324:330	1
34_1::span:332:341	-1
34_1::span:343:356	-1
34_1::span:358:364	-1
34_1::span:366:373	-1
34_1::span:375:383	1
34_1::span:385:396	-1
34_1::span:398:404	1
34_1::span:406:415	1
34_1::span:417:422	-1
34_1::span:424:431	-1
34_1::span:433:443	1
34_1::span:445:453	1
34_1::span:455:467	1
26_3::span:0:5	-1
26_3::span:7:14	-1
26_3::span:16:24	-1
26_3::span:26:32	1
55_4::span:0:6	1
55_4::span:8:15	-1
55_4::span:17:23	-1
55_4::span:25:30	1
55_4::span:32:40	-1
55_4::span:42:47	1
55_4::span:49:56	-1
55_4::span:58:64	1
55_4::span:66:77	1
55_4::span:79:85	1
55_4::span:87:96	-1
55_4::span:98:109	1
167_2::span:0:6	-1
167_2::span:8:19	1
167_2::span:21:27	1
167_2::span:29:37	1
167_2::span:39:52	-1
167_2::span:54:61	1
167_2::span:63:74	-1
167_2::span:76:83	1
167_2::span:85:92	-1
167_2::span:94:105	-1
167_2::span:107:116	-1
167_2::span:118:127	-1
167_2::span:129:135	-1
216_10::span:0:8	1
216_10::span:10:19	1
