word	label
23_4::span:18:25	-1
23_4::span:27:30	-1
23_4::span:32:39	-1
23_4::span:41:46	-1
23_4::span:48:51	1
23_4::span:53:54	-1
23_4::span:56:59	-1
23_4::span:61:66	-1
23_4::span:68:70	-1
23_4::span:72:75	1
23_4::span:77:82	-1
23_4::span:84:87	1
23_4::span:89:92	-1
23_4::span:94:96	1
23_4::span:98:101	-1
23_4::span:103:108	-1
23_4::span:110:114	1
23_4::span:116:118	1
23_4::span:120:124	-1
23_4::span:126:128	1
23_4::span:130:131	-1
23_4::span:133:139	-1
23_4::span:141:145	-1
221_9::span:0:4	-1
221_9::span:6:15	-1
221_9::span:17:23	-1
221_9::span:25:28	1
221_9::span:30:33	-1
221_9::span:35:42	-1
221_9::span:44:49	-1
221_9::span:51:55	-1
221_9::span:57:64	1
221_9::span:66:67	-1
221_9::span:69:73	-1
221_9::span:75:77	1
221_9::span:79:83	-1
221_9::span:85:92	1
221_9::span:94:95	-1
221_9::span:97:103	-1
221_9::span:105:108	-1
221_9::span:110:113	-1
221_9::span:115:118	-1
221_9::span:120:124	1
221_9::span:126:128	-1
221_9::span:130:131	-1
221_9::span:133:138	1
221_9::span:140:144	1
221_9::span:146:148	1
221_9::span:150:156	1
144_2::span:0:2	1
144_2::span:4:10	-1
144_2::span:12:22	-1
144_2::span:24:31	1
144_2::span:33:35	1
144_2::span:37:40	1
144_2::span:42:52	-1
144_2::span:54:60	1
144_2::span:62:63	-1
144_2::span:65:68	-1
144_2::span:70:79	1
144_2::span:81:87	-1
144_2::span:89:98	1
144_2::span:100:107	-1
144_2::span:109:115	1
144_2::span:117:118	-1
144_2::span:120:125	1
144_2::span:127:130	1
144_2::span:132:143	1
141_8::span:0:2	1
141_8::span:4:7	1
141_8::span:9:19	1
141_8::span:21:23	-1
141_8::span:25:27	1
141_8::span:29:30	-1
141_8::span:32:34	1
141_8::span:36:37	-1
141_8::span:39:42	-1
141_8::span:44:46	-1
141_8::span:48:51	-1
141_8::span:53:55	-1
141_8::span:57:60	-1
141_8::span:62:69	1
141_8::span:71:72	-1
141_8::span:74:77	-1
141_8::span:79:82	1
141_8::span:84:88	-1
141_8::span:90:92	1
141_8::span:94:97	1
141_8::span:99:102	-1
141_8::span:104:107	-1
141_8::span:109:111	-1
141_8::span:113:115	-1
141_8::span:117:119	-1
141_8::span:121:125	-1
141_8::span:127:131	-1
141_8::span:133:138	1
141_8::span:140:143	-1
141_8::span:145:152	-1
141_8::span:154:159	-1
141_8::span:161:161	-1
141_8::span:163:164	-1
141_8::span:166:169	1
141_8::span:171:174	-1
141_8::span:176:181	-1
141_8::span:183:186	1
141_8::span:188:192	1
141_8::span:194:197	1
201_2::span:0:7	1
201_2::span:9:11	-1
201_2::span:13:16	1
201_2::span:18:21	1
201_2::span:23:24	-1
201_2::span:26:27	-1
201_2::span:29:32	1
201_2::span:34:36	-1
201_2::span:38:39	-1
201_2::span:41:45	-1
201_2::span:47:50	-1
201_2::span:52:59	1
201_2::span:61:62	-1
201_2::span:64:67	1
201_2::span:69:73	1
201_2::span:75:79	-1
201_2::span:81:84	-1
201_2::span:86:87	-1
201_2::span:89:95	-1
201_2::span:97:100	-1
201_2::span:102:109	-1
236_10::span:0:4	1
236_10::span:6:7	-1
236_10::span:9:11	1
236_10::span:13:16	1
236_10::span:18:23	-1
236_10::span:25:26	-1
236_10::span:28:31	-1
236_10::span:33:34	-1
236_10::span:36:39	1
236_10::span:41:44	-1
236_10::span:46:48	1
236_10::span:50:56	-1
236_10::span:58:61	-1
236_10::span:63:69	-1
236_10::span:71:75	1
236_10::span:77:78	-1
236_10::span:80:84	1
236_10::span:86:87	-1
236_10::span:89:90	-1
236_10::span:92:96	1
236_10::span:98:104	1
236_10::span:106:108	1
236_10::span:110:114	1
236_10::span:116:120	-1
236_10::span:122:123	-1
236_10::span:125:127	-1
236_10::span:129:132	1
236_10::span:134:143	-1
236_10::span:145:150	-1
236_10::span:152:153	-1
236_10::span:155:160	-1
236_10::span:162:167	1
236_10::span:169:171	-1
236_10::span:173:182	-1
236_10::span:184:185	-1
236_10::span:187:194	-1
129_1::span:0:3	1
129_1::span:5:7	-1
129_1::span:9:12	1
129_1::span:14:17	1
129_1::span:19:20	-1
129_1::span:22:25	-1
129_1::span:27:30	1
129_1::span:32:33	-1
129_1::span:35:38	1
129_1::span:40:45	-1
129_1::span:47:48	-1
129_1::span:50:53	-1
129_1::span:55:59	-1
89_10::span:0:8	-1
89_10::span:10:13	-1
89_10::span:15:17	-1
89_10::span:19:23	-1
89_10::span:25:29	-1
89_10::span:31:32	-1
89_10::span:34:37	1
89_10::span:39:42	1
89_10::span:44:45	-1
89_10::span:47:49	1
89_10::span:51:56	-1
89_10::span:58:59	-1
89_10::span:61:64	1
89_10::span:66:67	-1
89_10::span:69:72	-1
89_10::span:74:82	1
89_10::span:84:87	1
89_10::span:89:94	1
89_10::span:96:99	-1
89_10::span:101:106	-1
89_10::span:108:112	1
89_10::span:114:120	1
89_10::span:122:126	1
89_10::span:128:130	1
89_10::span:132:136	1
89_10::span:138:141	1
89_10::span:143:144	-1
147_10::span:0:5	-1
147_10::span:7:11	-1
147_10::span:13:17	-1
147_10::span:19:23	1
147_10::span:25:33	1
147_10::span:35:40	-1
147_10::span:42:46	-1
147_10::span:48:53	-1
147_10::span:55:57	1
147_10::span:59:60	-1
147_10::span:62:71	-1
147_10::span:73:76	-1
147_10::span:78:81	1
147_10::span:83:84	1
147_10::span:86:89	1
147_10::span:91:96	1
147_10::span:98:101	-1
147_10::span:103:110	1
147_10::span:112:114	1
147_10::span:116:120	-1
147_10::span:122:125	1
147_10::span:127:130	-1
147_10::span:132:144	-1
147_10::span:146:153	-1
147_10::span:155:158	1
147_10::span:160:164	-1
147_10::span:166:168	-1
147_10::span:170:176	-1
147_10::span:178:181	1
147_10::span:183:186	-1
147_10::span:188:196	1
60_1::span:0:3	-1
60_1::span:5:9	1
60_1::span:11:22	1
60_1::span:24:25	-1
60_1::span:27:30	-1
60_1::span:32:33	1
60_1::span:35:39	1
60_1::span:41:42	-1
60_1::span:44:49	-1
60_1::span:51:56	-1
60_1::span:58:68	1
60_1::span:70:71	-1
60_1::span:73:76	1
60_1::span:78:89	-1
60_1::span:91:94	1
60_1::span:96:97	-1
60_1::span:99:102	1
60_1::span:104:108	1
60_1::span:110:111	-1
60_1::span:113:123	-1
60_1::span:125:126	-1
60_1::span:128:130	1
60_1::span:132:134	1
60_1::span:136:137	-1
60_1::span:139:146	-1
60_1::span:148:152	1
60_1::span:154:166	-1
60_1::span:168:170	-1
60_1::span:172:176	-1
60_1::span:178:183	1
60_1::span:185:186	-1
60_1::span:188:191	1
60_1::span:193:204	1
60_1::span:206:209	-1
60_1::span:211:214	1
60_1::span:216:219	1
60_1::span:221:222	-1
60_1::span:224:225	1
60_1::span:227:230	1
60_1::span:232:233	-1
60_1::span:235:238	-1
60_1::span:240:241	-1
60_1::span:243:244	-1
60_1::span:246:247	1
60_1::span:249:254	-1
60_1::span:256:261	-1
60_1::span:263:264	1
60_1::span:266:267	-1
60_1::span:269:275	1
60_1::span:277:279	-1
60_1::span:281:284	-1
60_1::span:286:293	1
60_1::span:295:299	-1
60_1::span:301:304	-1
60_1::span:306:309	1
60_1::span:311:314	1
9_7::span:0:7	-1
9_7::span:9:12	-1
9_7::span:14:15	-1
9_7::span:17:22	-1
9_7::span:24:31	-1
9_7::span:33:38	1
9_7::span:40:47	1
9_7::span:49:61	1
9_7::span:63:67	-1
9_7::span:69:76	-1
9_7::span:78:83	-1
9_7::span:85:89	-1
9_7::span:91:95	1
9_7::span:97:106	1
9_7::span:108:116	-1
9_7::span:118:123	1
9_7::span:125:127	-1
9_7::span:129:135	-1
9_7::span:137:143	1
9_7::span:145:146	-1
9_7::span:148:150	-1
9_7::span:152:163	-1
9_7::span:165:172	1
9_7::span:174:178	-1
9_7::span:180:181	-1
9_7::span:183:186	1
9_7::span:188:191	1
9_7::span:193:196	-1
9_7::span:198:201	-1
9_7::span:203:207	1
9_7::span:209:215	1
9_7::span:217:220	1
9_7::span:222:227	-1
9_7::span:229:231	-1
37_9::span:0:2	1
37_9::span:4:6	1
37_9::span:8:11	1
37_9::span:13:18	-1
37_9::span:20:21	1
37_9::span:23:25	1
37_9::span:27:28	1
37_9::span:30:31	-1
37_9::span:33:39	1
37_9::span:41:42	-1
37_9::span:44:46	1
37_9::span:48:52	-1
37_9::span:54:57	-1
37_9::span:59:64	-1
37_9::span:66:67	-1
37_9::span:69:74	-1
37_9::span:76:77	-1
37_9::span:79:82	1
37_9::span:84:87	-1
37_9::span:89:92	1
37_9::span:94:97	1
37_9::span:99:105	1
210_9::span:0:2	1
210_9::span:4:12	-1
210_9::span:14:16	-1
210_9::span:18:21	-1
210_9::span:23:28	-1
210_9::span:30:33	1
210_9::span:35:38	-1
210_9::span:40:49	-1
210_9::span:51:56	-1
210_9::span:58:61	1
210_9::span:63:64	-1
210_9::span:66:71	-1
210_9::span:73:77	-1
210_9::span:79:85	1
210_9::span:87:90	1
210_9::span:92:95	1
210_9::span:97:103	1
210_9::span:105:108	1
210_9::span:110:111	-1
210_9::span:113:117	-1
210_9::span:119:127	-1
210_9::span:129:132	1
210_9::span:134:137	1
210_9::span:139:140	-1
210_9::span:142:145	1
210_9::span:147:153	-1
210_9::span:155:158	1
210_9::span:160:168	-1
210_9::span:170:173	-1
210_9::span:175:178	1
210_9::span:180:181	-1
210_9::span:183:187	-1
210_9::span:189:190	-1
210_9::span:192:196	1
210_9::span:198:200	1
210_9::span:202:206	-1
210_9::span:208:209	-1
210_9::span:211:217	1
210_9::span:219:223	1
210_9::span:225:231	-1
210_9::span:233:234	-1
210_9::span:236:243	-1
210_9::span:245:248	1
210_9::span:250:256	-1
185_4::span:0:3	-1
185_4::span:5:8	-1
185_4::span:10:18	-1
185_4::span:20:23	-1
185_4::span:25:28	1
185_4::span:30:32	-1
185_4::span:34:36	1
185_4::span:38:40	1
185_4::span:42:45	1
185_4::span:47:51	1
185_4::span:53:55	1
185_4::span:57:58	-1
185_4::span:60:63	1
185_4::span:65:68	1
185_4::span:70:74	-1
185_4::span:76:77	-1
185_4::span:79:82	1
185_4::span:84:87	-1
185_4::span:89:92	1
185_4::span:94:97	1
185_4::span:99:104	-1
185_4::span:106:107	-1
185_4::span:109:111	-1
81_3::span:0:4	-1
81_3::span:6:8	1
81_3::span:10:11	-1
81_3::span:13:15	-1
81_3::span:17:20	1
81_3::span:22:28	1
81_3::span:30:31	-1
81_3::span:33:36	1
81_3::span:38:41	1
81_3::span:43:46	1
81_3::span:48:50	-1
81_3::span:52:55	1
81_3::span:57:65	1
81_3::span:67:71	-1
81_3::span:73:79	1
81_3::span:81:84	1
81_3::span:86:90	-1
81_3::span:92:99	1
81_3::span:101:104	1
81_3::span:106:111	-1
81_3::span:113:116	-1
81_3::span:118:126	1
81_3::span:128:132	1
81_3::span:134:138	1
81_3::span:140:143	1
81_3::span:145:149	-1
81_3::span:151:154	-1
81_3::span:156:161	-1
81_3::span:163:171	-1
81_3::span:173:177	-1
81_3::span:179:181	-1
81_3::span:183:184	-1
81_3::span:186:190	1
81_3::span:192:199	-1
81_3::span:201:202	-1
81_3::span:204:210	1
81_3::span:212:216	1
81_3::span:218:222	-1
81_3::span:224:227	-1
81_3::span:229:235	1
81_3::span:237:240	-1
81_3::span:242:244	1
81_3::span:246:253	1
47_10::span:0:8	1
47_10::span:10:15	-1
47_10::span:17:24	1
47_10::span:26:31	1
47_10::span:33:39	-1
47_10::span:41:42	1
47_10::span:44:45	-1
47_10::span:47:54	1
47_10::span:56:57	-1
47_10::span:59:61	1
47_10::span:63:65	1
47_10::span:67:70	-1
47_10::span:72:75	1
47_10::span:77:84	1
47_10::span:86:93	1
47_10::span:95:98	-1
47_10::span:100:101	-1
47_10::span:103:108	1
47_10::span:110:113	-1
47_10::span:115:121	-1
47_10::span:123:125	-1
47_10::span:127:130	-1
47_10::span:132:135	-1
47_10::span:137:142	1
47_10::span:144:148	-1
47_10::span:150:153	-1
47_10::span:155:157	1
47_10::span:159:162	-1
47_10::span:164:165	1
47_10::span:167:168	1
211_10::span:0:3	1
211_10::span:5:9	1
211_10::span:11:17	-1
211_10::span:19:20	-1
211_10::span:22:23	-1
211_10::span:25:29	-1
211_10::span:31:37	-1
211_10::span:39:41	1
211_10::span:43:49	-1
211_10::span:51:52	-1
211_10::span:54:63	1
211_10::span:65:71	-1
211_10::span:73:75	1
211_10::span:77:84	1
211_10::span:86:93	1
211_10::span:95:101	-1
211_10::span:103:110	-1
211_10::span:112:116	-1
211_10::span:118:121	-1
211_10::span:123:131	1
211_10::span:133:135	1
211_10::span:137:138	-1
211_10::span:140:144	-1
211_10::span:146:153	1
211_10::span:155:159	-1
211_10::span:161:164	1
211_10::span:166:168	-1
211_10::span:170:173	1
211_10::span:175:177	1
211_10::span:179:181	-1
211_10::span:183:186	1
211_10::span:188:192	-1
211_10::span:194:201	-1
211_10::span:203:206	1
211_10::span:208:209	-1
99_3::span:0:8	1
99_3::span:10:12	-1
99_3::span:14:19	-1
99_3::span:21:22	-1
99_3::span:24:26	-1
99_3::span:28:32	1
99_3::span:34:39	1
99_3::span:41:44	1
99_3::span:46:51	-1
99_3::span:53:58	1
99_3::span:60:64	-1
99_3::span:66:68	1
99_3::span:70:79	-1
99_3::span:81:84	1
99_3::span:86:89	1
99_3::span:91:95	1
34_8::span:0:4	-1
34_8::span:6:8	1
34_8::span:10:11	-1
34_8::span:13:17	-1
34_8::span:19:20	-1
34_8::span:22:24	-1
34_8::span:26:27	1
34_8::span:29:33	-1
34_8::span:35:38	-1
34_8::span:40:41	-1
34_8::span:43:46	1
34_8::span:48:51	1
34_8::span:53:63	-1
34_8::span:65:73	-1
34_8::span:75:78	1
34_8::span:80:95	-1
34_8::span:97:99	-1
34_8::span:101:102	-1
34_8::span:104:108	-1
34_8::span:110:112	-1
34_8::span:114:115	-1
34_8::span:117:118	-1
34_8::span:120:124	1
34_8::span:126:131	1
34_8::span:133:134	1
34_8::span:136:143	1
34_8::span:145:147	-1
34_8::span:149:152	1
168_1::span:0:2	1
168_1::span:4:7	-1
168_1::span:9:13	-1
168_1::span:15:22	-1
168_1::span:24:34	-1
168_1::span:36:39	1
168_1::span:41:42	-1
168_1::span:44:48	1
168_1::span:50:55	-1
168_1::span:57:61	-1
168_1::span:63:67	1
168_1::span:69:71	1
168_1::span:73:77	-1
168_1::span:79:89	-1
168_1::span:91:93	1
168_1::span:95:98	1
168_1::span:100:101	-1
168_1::span:103:106	1
168_1::span:108:114	-1
168_1::span:116:122	-1
168_1::span:124:135	-1
168_1::span:137:140	-1
168_1::span:142:148	1
168_1::span:150:161	1
168_1::span:163:170	1
168_1::span:172:176	-1
168_1::span:178:181	1
168_1::span:183:186	1
168_1::span:188:192	1
168_1::span:194:196	1
168_1::span:198:202	-1
168_1::span:204:207	1
168_1::span:209:214	1
168_1::span:216:219	-1
168_1::span:221:228	-1
168_1::span:230:235	-1
168_1::span:237:246	1
168_1::span:248:257	1
168_1::span:259:262	1
168_1::span:264:269	-1
168_1::span:271:273	1
168_1::span:275:280	1
168_1::span:282:288	1
168_1::span:290:295	-1
168_1::span:297:304	-1
168_1::span:306:309	-1
168_1::span:311:314	1
168_1::span:316:327	-1
168_1::span:329:330	-1
168_1::span:332:339	-1
168_1::span:341:342	-1
168_1::span:344:352	-1
168_1::span:354:362	-1
168_1::span:364:367	1
168_1::span:369:372	-1
168_1::span:374:376	-1
168_1::span:378:381	1
168_1::span:383:387	-1
168_1::span:389:390	-1
168_1::span:392:397	1
168_1::span:399:400	-1
168_1::span:402:405	-1
168_1::span:407:412	-1
168_1::span:414:419	1
168_1::span:421:424	1
168_1::span:426:429	1
168_1::span:431:434	-1
168_1::span:436:438	1
79_8::span:0:5	1
79_8::span:7:10	-1
79_8::span:12:19	-1
79_8::span:21:25	1
79_8::span:27:29	-1
79_8::span:31:32	-1
79_8::span:34:38	1
79_8::span:40:48	-1
79_8::span:50:53	-1
79_8::span:55:59	-1
79_8::span:61:69	-1
79_8::span:71:76	1
79_8::span:78:83	1
79_8::span:85:86	1
79_8::span:88:90	-1
79_8::span:92:97	1
79_8::span:99:102	1
79_8::span:104:108	-1
79_8::span:110:118	1
79_8::span:120:124	1
79_8::span:126:133	1
79_8::span:135:139	-1
79_8::span:141:145	-1
79_8::span:147:148	-1
62_8::span:0:11	1
62_8::span:13:17	-1
62_8::span:19:24	-1
62_8::span:26:32	-1
62_8::span:34:35	-1
62_8::span:37:44	-1
62_8::span:46:51	-1
62_8::span:53:56	1
62_8::span:58:63	-1
62_8::span:65:66	-1
62_8::span:68:75	1
62_8::span:77:82	-1
62_8::span:84:92	1
62_8::span:94:95	-1
62_8::span:97:100	-1
62_8::span:102:107	1
62_8::span:109:110	-1
62_8::span:112:117	-1
62_8::span:119:122	1
62_8::span:124:125	-1
62_8::span:127:129	1
62_8::span:131:134	-1
62_8::span:136:142	1
62_8::span:144:148	-1
62_8::span:150:155	-1
62_8::span:157:161	-1
62_8::span:163:165	1
62_8::span:167:170	-1
183_10::span:0:2	1
183_10::span:4:11	1
183_10::span:13:14	-1
183_10::span:16:21	-1
183_10::span:23:24	-1
183_10::span:26:29	-1
183_10::span:31:40	-1
183_10::span:42:47	1
183_10::span:49:56	1
183_10::span:58:66	-1
183_10::span:68:74	1
183_10::span:76:77	-1
183_10::span:79:83	-1
183_10::span:85:88	-1
183_10::span:90:92	1
183_10::span:94:97	-1
183_10::span:99:104	1
183_10::span:106:113	-1
183_10::span:115:118	-1
183_10::span:120:123	1
183_10::span:125:129	-1
183_10::span:131:136	-1
183_10::span:138:141	1
183_10::span:143:147	-1
183_10::span:149:152	-1
183_10::span:154:155	-1
183_10::span:157:161	-1
183_10::span:163:168	-1
183_10::span:170:171	-1
183_10::span:173:177	1
183_10::span:179:183	-1
183_10::span:185:188	-1
183_10::span:190:193	1
183_10::span:195:203	1
183_10::span:205:210	-1
183_10::span:212:215	1
183_10::span:217:219	1
183_10::span:221:229	-1
183_10::span:231:234	-1
183_10::span:236:239	-1
183_10::span:241:244	-1
183_10::span:246:252	1
183_10::span:254:259	-1
183_10::span:261:266	-1
183_10::span:268:271	1
183_10::span:273:284	1
183_10::span:286:289	1
183_10::span:291:292	-1
183_10::span:294:296	1
58_3::span:0:5	1
58_3::span:7:12	-1
58_3::span:14:17	1
58_3::span:19:21	1
58_3::span:23:24	-1
58_3::span:26:31	-1
58_3::span:33:34	-1
58_3::span:36:38	1
58_3::span:40:44	-1
58_3::span:46:47	-1
58_3::span:49:63	-1
58_3::span:65:68	1
58_3::span:70:73	-1
58_3::span:75:84	-1
58_3::span:86:89	-1
58_3::span:91:92	-1
58_3::span:94:97	-1
58_3::span:99:102	1
58_3::span:104:106	-1
58_3::span:108:113	1
58_3::span:115:118	-1
58_3::span:120:127	1
58_3::span:129:135	-1
58_3::span:137:139	1
58_3::span:141:143	1
58_3::span:145:146	-1
58_3::span:148:151	1
58_3::span:153:155	-1
58_3::span:157:163	-1
58_3::span:165:168	-1
58_3::span:170:174	-1
58_3::span:176:183	1
58_3::span:185:189	-1
58_3::span:191:192	-1
58_3::span:194:197	-1
58_3::span:199:202	-1
58_3::span:204:209	-1
58_3::span:211:214	1
58_3::span:216:220	1
58_3::span:222:227	1
58_3::span:229:231	-1
58_3::span:233:239	-1
58_3::span:241:247	-1
58_3::span:249:252	1
58_3::span:254:255	-1
58_3::span:257:262	1
58_3::span:264:267	-1
58_3::span:269:278	-1
58_3::span:280:286	-1
58_3::span:288:294	1
58_3::span:296:297	-1
58_3::span:299:300	-1
58_3::span:302:306	-1
58_3::span:308:310	-1
58_3::span:312:321	1
58_3::span:323:328	-1
58_3::span:330:333	-1
58_3::span:335:336	-1
58_3::span:338:341	1
58_3::span:343:346	-1
58_3::span:348:354	-1
58_3::span:356:359	1
58_3::span:361:365	-1
58_3::span:367:373	-1
58_3::span:375:379	-1
58_3::span:381:382	-1
58_3::span:384:385	-1
58_3::span:387:391	1
58_3::span:393:394	1
58_3::span:396:400	-1
58_3::span:402:403	-1
58_3::span:405:410	-1
58_3::span:412:418	-1
58_3::span:420:424	1
58_3::span:426:430	-1
58_3::span:432:435	1
58_3::span:437:440	-1
58_3::span:442:445	1
58_3::span:447:450	1
58_3::span:452:464	1
58_3::span:466:468	1
58_3::span:470:473	-1
58_3::span:475:478	-1
58_3::span:480:484	-1
58_3::span:486:489	1
58_3::span:491:501	1
58_3::span:503:507	-1
58_3::span:509:511	-1
58_3::span:513:518	1
18_1::span:0:4	-1
18_1::span:6:9	-1
18_1::span:11:14	-1
18_1::span:16:19	1
18_1::span:21:22	-1
18_1::span:24:27	1
18_1::span:29:35	-1
18_1::span:37:39	-1
18_1::span:41:43	1
18_1::span:45:51	-1
18_1::span:53:57	-1
18_1::span:59:63	-1
18_1::span:65:71	-1
18_1::span:73:76	-1
18_1::span:78:82	-1
18_1::span:84:91	-1
18_1::span:93:94	-1
18_1::span:96:98	1
18_1::span:100:104	-1
18_1::span:106:107	-1
18_1::span:109:110	-1
18_1::span:112:116	-1
18_1::span:118:121	-1
18_1::span:123:126	1
18_1::span:128:132	-1
18_1::span:134:141	1
18_1::span:143:149	-1
18_1::span:151:158	-1
18_1::span:160:167	1
18_1::span:169:175	1
18_1::span:177:181	-1
18_1::span:183:188	-1
18_1::span:190:198	1
18_1::span:200:205	1
18_1::span:207:213	1
18_1::span:215:216	-1
18_1::span:218:222	-1
18_1::span:224:226	-1
18_1::span:228:231	1
18_1::span:233:239	-1
18_1::span:241:252	-1
18_1::span:254:258	-1
18_1::span:260:262	-1
18_1::span:264:267	-1
18_1::span:269:272	1
18_1::span:274:277	1
18_1::span:279:283	-1
18_1::span:285:292	-1
18_1::span:294:300	1
18_1::span:302:305	1
18_1::span:307:310	1
18_1::span:312:316	1
18_1::span:318:322	-1
18_1::span:324:329	-1
18_1::span:331:335	1
18_1::span:337:340	1
18_1::span:342:351	-1
18_1::span:353:357	1
18_1::span:359:360	-1
18_1::span:362:367	-1
18_1::span:369:372	1
18_1::span:374:376	-1
18_1::span:378:381	1
18_1::span:383:389	-1
18_1::span:391:394	1
18_1::span:396:399	1
18_1::span:401:405	1
18_1::span:407:411	-1
18_1::span:413:416	-1
18_1::span:418:423	-1
18_1::span:425:428	1
18_1::span:430:431	-1
18_1::span:433:435	-1
18_1::span:437:445	1
18_1::span:447:452	-1
18_1::span:454:455	-1
18_1::span:457:462	-1
18_1::span:464:466	1
18_1::span:468:471	1
18_1::span:473:476	1
18_1::span:478:484	-1
18_1::span:486:492	-1
18_1::span:494:498	-1
18_1::span:500:503	1
18_1::span:505:509	-1
18_1::span:511:516	1
18_1::span:518:523	1
18_1::span:525:531	1
18_1::span:533:535	-1
18_1::span:537:540	1
18_1::span:542:547	-1
18_1::span:549:553	1
18_1::span:555:558	-1
18_1::span:560:566	-1
18_1::span:568:572	1
18_1::span:574:578	-1
18_1::span:580:585	1
18_1::span:587:590	-1
18_1::span:592:596	-1
18_1::span:598:601	1
18_1::span:603:610	-1
18_1::span:612:613	-1
18_1::span:615:619	1
18_1::span:621:624	1
18_1::span:626:632	-1
18_1::span:634:640	-1
18_1::span:642:645	1
18_1::span:647:650	-1
18_1::span:652:653	-1
18_1::span:655:658	1
18_1::span:660:665	-1
18_1::span:667:672	-1
18_1::span:674:677	1
18_1::span:679:683	-1
18_1::span:685:687	1
153_4::span:0:2	-1
153_4::span:4:6	-1
153_4::span:8:11	-1
153_4::span:13:17	-1
153_4::span:19:20	-1
153_4::span:22:29	1
153_4::span:31:35	1
153_4::span:37:45	-1
153_4::span:47:48	-1
153_4::span:50:51	-1
153_4::span:53:55	-1
153_4::span:57:61	1
153_4::span:63:66	1
153_4::span:68:69	-1
153_4::span:71:75	-1
153_4::span:77:80	-1
153_4::span:82:91	1
153_4::span:93:96	1
153_4::span:98:99	-1
153_4::span:101:106	-1
153_4::span:108:109	-1
153_4::span:111:114	-1
153_4::span:116:119	-1
153_4::span:121:127	-1
153_4::span:129:135	1
153_4::span:137:140	1
153_4::span:142:144	1
153_4::span:146:148	-1
153_4::span:150:151	-1
153_4::span:153:157	-1
153_4::span:159:161	1
153_4::span:163:170	-1
153_4::span:172:175	1
153_4::span:177:184	1
153_4::span:186:189	1
153_4::span:191:195	1
153_4::span:197:200	1
153_4::span:202:203	-1
235_7::span:0:3	1
235_7::span:5:10	1
235_7::span:12:15	1
235_7::span:17:21	1
235_7::span:23:24	-1
235_7::span:26:33	1
235_7::span:35:37	-1
235_7::span:39:43	-1
235_7::span:45:46	-1
235_7::span:48:49	1
235_7::span:51:53	-1
235_7::span:55:58	1
235_7::span:60:62	-1
235_7::span:64:65	-1
235_7::span:67:68	1
235_7::span:70:73	1
238_9::span:0:2	-1
238_9::span:4:6	1
238_9::span:8:11	-1
238_9::span:13:19	1
238_9::span:21:22	-1
238_9::span:24:25	-1
238_9::span:27:29	1
238_9::span:31:36	1
238_9::span:38:41	-1
238_9::span:43:49	-1
238_9::span:51:54	1
238_9::span:56:64	-1
238_9::span:66:67	-1
113_3::span:0:9	-1
113_3::span:11:13	1
113_3::span:15:17	-1
113_3::span:19:22	1
113_3::span:24:25	-1
113_3::span:27:28	-1
113_3::span:30:32	-1
113_3::span:34:35	-1
113_3::span:37:41	1
113_3::span:43:46	-1
113_3::span:48:50	1
113_3::span:52:54	1
113_3::span:56:65	1
113_3::span:67:70	-1
113_3::span:72:74	-1
113_3::span:76:79	1
113_3::span:81:82	-1
113_3::span:84:90	1
113_3::span:92:93	-1
113_3::span:95:101	1
113_3::span:103:107	-1
113_3::span:109:113	1
113_3::span:115:121	1
113_3::span:123:129	-1
113_3::span:131:133	-1
113_3::span:135:139	-1
113_3::span:141:147	-1
113_3::span:149:151	-1
113_3::span:153:158	1
113_3::span:160:162	-1
113_3::span:164:165	-1
113_3::span:167:173	1
34_1::span:0:3	1
34_1::span:5:7	-1
34_1::span:9:13	-1
34_1::span:15:20	1
34_1::span:22:31	-1
34_1::span:33:36	1
34_1::span:38:45	1
34_1::span:47:49	1
34_1::span:51:53	-1
34_1::span:55:58	-1
34_1::span:60:63	1
34_1::span:65:71	-1
34_1::span:73:74	-1
34_1::span:76:80	1
34_1::span:82:88	-1
34_1::span:90:93	1
34_1::span:95:97	1
34_1::span:99:104	1
34_1::span:106:111	1
34_1::span:113:115	-1
34_1::span:117:118	-1
34_1::span:120:123	-1
34_1::span:125:126	-1
34_1::span:128:136	1
34_1::span:138:143	1
34_1::span:145:151	-1
34_1::span:153:160	1
34_1::span:162:169	1
34_1::span:171:176	-1
34_1::span:178:185	1
34_1::span:187:193	-1
34_1::span:195:201	-1
34_1::span:203:207	1
34_1::span:209:212	-1
34_1::span:214:217	-1
34_1::span:219:220	-1
34_1::span:222:229	-1
34_1::span:231:234	-1
34_1::span:236:238	-1
34_1::span:240:241	-1
34_1::span:243:245	1
34_1::span:247:251	1
34_1::span:253:256	1
34_1::span:258:260	-1
34_1::span:262:265	-1
34_1::span:267:270	1
34_1::span:272:275	1
34_1::span:277:280	1
34_1::span:282:287	1
34_1::span:289:297	1
34_1::span:299:302	1
34_1::span:304:307	1
34_1::span:309:311	1
34_1::span:313:316	1
34_1::span:318:323	-1
34_1::span:325:327	-1
34_1::span:329:331	1
34_1::span:333:336	-1
34_1::span:338:348	1
34_1::span:350:355	1
34_1::span:357:363	-1
34_1::span:365:368	-1
34_1::span:370:373	1
34_1::span:375:380	1
34_1::span:382:384	1
34_1::span:386:389	1
34_1::span:391:393	-1
34_1::span:395:398	1
34_1::span:400:406	1
34_1::span:408:409	-1
34_1::span:411:413	-1
34_1::span:415:416	-1
34_1::span:418:424	1
34_1::span:426:430	-1
